CustomerID,Recency,Monetary,Frequency,cluster,silhouette,Segment
CUST1434,469,378,2,3,0.22770457423279467,Occasional Low-Value Customers
CUST1435,330,396,1,3,0.4879131454552549,Occasional Low-Value Customers
CUST1437,175,1795,4,1,0.5321767240779314,Loyal Mid-Value Customers
CUST1438,375,7858,6,2,0.27860293778324957,High-Value / VIP Customers
CUST1439,404,844,3,1,0.12388081971986649,Loyal Mid-Value Customers
CUST1440,480,2997,1,3,0.06180444298533987,Occasional Low-Value Customers
CUST1441,72,11288,3,2,0.33694834305487764,High-Value / VIP Customers
CUST1442,53,295,1,3,0.568862005293301,Occasional Low-Value Customers
CUST1444,157,4302,5,2,-0.0038338339754258916,High-Value / VIP Customers
CUST1446,914,827,2,0,0.5537203439241697,Lost / Dormant Low-Value
CUST1447,38,1575,5,1,0.47561472968396085,Loyal Mid-Value Customers
CUST1448,113,2810,4,1,0.4267056697935692,Loyal Mid-Value Customers
CUST1449,161,396,1,3,0.6103892964729453,Occasional Low-Value Customers
CUST1450,91,5953,3,2,0.4288896541222831,High-Value / VIP Customers
CUST1451,280,375,2,3,0.5252118377518481,Occasional Low-Value Customers
CUST1453,491,1420,3,1,0.1521383761698153,Loyal Mid-Value Customers
CUST1454,116,597,2,3,0.49176471631452157,Occasional Low-Value Customers
CUST1455,192,1952,3,1,0.3108670918899828,Loyal Mid-Value Customers
CUST1456,847,738,3,0,0.3696718564165632,Lost / Dormant Low-Value
CUST1457,303,240,1,3,0.5144418764612981,Occasional Low-Value Customers
CUST1458,349,1234,3,1,0.20232923632641062,Loyal Mid-Value Customers
CUST1459,303,912,3,1,0.1755031733026199,Loyal Mid-Value Customers
CUST1460,199,565,2,3,0.5266877927802266,Occasional Low-Value Customers
CUST1461,64,282,3,1,0.08696075134173291,Loyal Mid-Value Customers
CUST1463,248,99,1,3,0.5541238091395051,Occasional Low-Value Customers
CUST1464,662,962,3,0,0.16715177908092135,Lost / Dormant Low-Value
CUST1465,44,2202,3,1,0.28807102531684914,Loyal Mid-Value Customers
CUST1466,155,9677,4,2,0.37745843799474865,High-Value / VIP Customers
CUST1468,640,2697,1,0,0.238091810992394,Lost / Dormant Low-Value
CUST1469,488,1596,1,3,0.0866033160232304,Occasional Low-Value Customers
CUST1470,100,1442,2,3,0.40759780882332114,Occasional Low-Value Customers
CUST1471,134,1244,2,3,0.45535642468871146,Occasional Low-Value Customers
CUST1473,281,2532,3,1,0.29878831918257653,Loyal Mid-Value Customers
CUST1474,1013,177,1,0,0.5753373604189682,Lost / Dormant Low-Value
CUST1475,517,398,1,0,0.015160835648784636,Lost / Dormant Low-Value
CUST1476,450,600,1,3,0.2281736532381061,Occasional Low-Value Customers
CUST1477,494,1290,3,1,0.13844326544520422,Loyal Mid-Value Customers
CUST1478,275,1853,4,1,0.5204615727702377,Loyal Mid-Value Customers
CUST1480,675,1116,2,0,0.3820844662254147,Lost / Dormant Low-Value
CUST1481,642,4693,2,2,0.13915937647565424,High-Value / VIP Customers
CUST1482,527,59,1,0,0.04895104696828134,Lost / Dormant Low-Value
CUST1483,10,799,2,3,0.4005828652234013,Occasional Low-Value Customers
CUST1484,178,600,1,3,0.611513084464075,Occasional Low-Value Customers
CUST1485,144,2294,5,1,0.43961152115926894,Loyal Mid-Value Customers
CUST1486,533,507,2,0,-0.005283581473826586,Lost / Dormant Low-Value
CUST1487,10,2933,2,3,0.13406256954945314,Occasional Low-Value Customers
CUST1488,80,3427,4,1,0.24542505959788496,Loyal Mid-Value Customers
CUST1489,614,330,1,0,0.31758692163923097,Lost / Dormant Low-Value
CUST1490,193,50,1,3,0.5788796014543041,Occasional Low-Value Customers
CUST1491,146,696,3,1,0.16818677519793812,Loyal Mid-Value Customers
CUST1492,831,687,2,0,0.5366771465808758,Lost / Dormant Low-Value
CUST1493,476,4702,3,2,0.28908646702745155,High-Value / VIP Customers
CUST1494,423,129,1,3,0.29025733034872425,Occasional Low-Value Customers
CUST1496,144,500,2,3,0.5068026962459068,Occasional Low-Value Customers
CUST1498,666,916,1,0,0.41963631431513326,Lost / Dormant Low-Value
CUST1499,185,2316,3,1,0.31755833255963273,Loyal Mid-Value Customers
CUST1500,20,1351,3,1,0.23021672796748613,Loyal Mid-Value Customers
CUST1501,80,59,1,3,0.5747196613789625,Occasional Low-Value Customers
CUST1502,637,4995,1,2,0.013626865024393644,High-Value / VIP Customers
CUST1503,100,956,2,3,0.4656378239933736,Occasional Low-Value Customers
CUST1504,380,796,1,3,0.4040509111335342,Occasional Low-Value Customers
CUST1505,530,1301,4,1,0.36315467581797994,Loyal Mid-Value Customers
CUST1506,546,199,1,0,0.11939439399129109,Lost / Dormant Low-Value
CUST1507,482,240,1,3,0.1166986177319833,Occasional Low-Value Customers
CUST1508,858,447,1,0,0.5914214611735575,Lost / Dormant Low-Value
CUST1509,67,758,2,3,0.4530665435675652,Occasional Low-Value Customers
CUST1510,86,7694,6,2,0.26758833608930965,High-Value / VIP Customers
CUST1511,33,1545,2,3,0.345719709044501,Occasional Low-Value Customers
CUST1512,339,3994,2,2,0.12316230864642604,High-Value / VIP Customers
CUST1513,45,295,1,3,0.5635640285591793,Occasional Low-Value Customers
CUST1514,720,474,2,0,0.44609995999832086,Lost / Dormant Low-Value
CUST1515,553,160,1,0,0.1412055310857557,Lost / Dormant Low-Value
CUST1516,398,899,1,3,0.36243828075764956,Occasional Low-Value Customers
CUST1517,27,1533,3,1,0.24991897037753671,Loyal Mid-Value Customers
CUST1518,130,916,1,3,0.6036197098527586,Occasional Low-Value Customers
CUST1519,356,480,1,3,0.4495114166630197,Occasional Low-Value Customers
CUST1520,959,125,1,0,0.582402695077403,Lost / Dormant Low-Value
CUST1521,138,6989,3,2,0.4566999905763771,High-Value / VIP Customers
CUST1522,35,447,3,1,0.11004267906999461,Loyal Mid-Value Customers
CUST1524,575,100,1,0,0.2051063743228176,Lost / Dormant Low-Value
CUST1526,733,796,1,0,0.5146233323766662,Lost / Dormant Low-Value
CUST1528,365,118,1,3,0.4142865854770491,Occasional Low-Value Customers
CUST1529,713,833,2,0,0.4438734328998482,Lost / Dormant Low-Value
CUST1530,554,1325,3,1,0.1005116822270787,Loyal Mid-Value Customers
CUST1531,506,529,2,3,0.10695144268882645,Occasional Low-Value Customers
CUST1532,882,518,2,0,0.5469906867947323,Lost / Dormant Low-Value
CUST1533,75,3642,5,1,0.182063979503712,Loyal Mid-Value Customers
CUST1534,158,199,1,3,0.6004385326095957,Occasional Low-Value Customers
CUST1535,254,935,2,3,0.5182879914379803,Occasional Low-Value Customers
CUST1536,82,567,2,3,0.46924212553479144,Occasional Low-Value Customers
CUST1537,51,524,2,3,0.44501558092837973,Occasional Low-Value Customers
CUST1538,44,1595,2,3,0.34654260159733846,Occasional Low-Value Customers
CUST1539,4,3172,6,1,0.21801101777086543,Loyal Mid-Value Customers
CUST1540,857,177,1,0,0.5785516980807845,Lost / Dormant Low-Value
CUST1541,108,2009,4,1,0.5217771854168654,Loyal Mid-Value Customers
CUST1542,306,3226,2,3,0.1414048785563556,Occasional Low-Value Customers
CUST1543,486,880,2,3,0.17793732106575322,Occasional Low-Value Customers
CUST1544,628,110,1,0,0.3358773655116013,Lost / Dormant Low-Value
CUST1545,310,716,2,3,0.5193829270773708,Occasional Low-Value Customers
CUST1546,1060,796,1,0,0.5690566805480421,Lost / Dormant Low-Value
CUST1547,237,2712,5,1,0.3738353150870817,Loyal Mid-Value Customers
CUST1548,566,149,1,0,0.18136756193008738,Lost / Dormant Low-Value
CUST1549,126,298,1,3,0.6084640653700732,Occasional Low-Value Customers
CUST1550,522,638,2,0,-0.04805183696489531,Lost / Dormant Low-Value
CUST1551,285,1854,2,3,0.3781200430254989,Occasional Low-Value Customers
CUST1552,505,597,1,0,-0.03441910767223432,Lost / Dormant Low-Value
CUST1553,936,399,1,0,0.5975971293300756,Lost / Dormant Low-Value
CUST1554,624,996,2,0,0.2839458786698602,Lost / Dormant Low-Value
CUST1555,472,716,2,3,0.22534571612772167,Occasional Low-Value Customers
CUST1556,56,1174,3,1,0.22692754335446963,Loyal Mid-Value Customers
CUST1557,908,110,1,0,0.5821658055798299,Lost / Dormant Low-Value
CUST1558,87,799,2,3,0.4665274488336974,Occasional Low-Value Customers
CUST1559,21,1420,3,1,0.2372354912628623,Loyal Mid-Value Customers
CUST1560,236,927,2,3,0.5189340459860807,Occasional Low-Value Customers
CUST1562,543,2512,2,0,0.03139580175351229,Lost / Dormant Low-Value
CUST1563,439,960,2,3,0.32068947116979646,Occasional Low-Value Customers
CUST1564,1000,295,1,0,0.5842679077643135,Lost / Dormant Low-Value
CUST1565,633,298,1,0,0.3580824929787451,Lost / Dormant Low-Value
CUST1566,1,524,2,3,0.4005239683190965,Occasional Low-Value Customers
CUST1568,348,2149,3,1,0.27057645390897556,Loyal Mid-Value Customers
CUST1569,514,1515,3,1,0.14908922311814823,Loyal Mid-Value Customers
CUST1570,645,1596,1,0,0.3369095417204978,Lost / Dormant Low-Value
CUST1571,443,4882,2,2,0.32321922807026343,High-Value / VIP Customers
CUST1572,550,597,1,0,0.13735621428384728,Lost / Dormant Low-Value
CUST1573,254,110,1,3,0.5506797144303589,Occasional Low-Value Customers
CUST1574,331,1394,2,3,0.44646863681947774,Occasional Low-Value Customers
CUST1575,424,596,2,3,0.3604675935782558,Occasional Low-Value Customers
CUST1576,1086,297,1,0,0.5542668766551623,Lost / Dormant Low-Value
CUST1577,53,645,1,3,0.5702950755027173,Occasional Low-Value Customers
CUST1578,33,258,1,3,0.5543202589846888,Occasional Low-Value Customers
CUST1579,38,1297,2,3,0.382587362567537,Occasional Low-Value Customers
CUST1580,306,3142,4,1,0.3156333254022847,Loyal Mid-Value Customers
CUST1581,248,704,2,3,0.5303322570055803,Occasional Low-Value Customers
CUST1584,1092,50,1,0,0.5412403689232743,Lost / Dormant Low-Value
CUST1585,460,687,2,3,0.262614903301034,Occasional Low-Value Customers
CUST1586,93,1196,3,1,0.24183057779264414,Loyal Mid-Value Customers
CUST1587,490,3037,5,1,0.2436555009756921,Loyal Mid-Value Customers
CUST1589,381,400,1,3,0.4003548369341338,Occasional Low-Value Customers
CUST1590,33,622,3,1,0.1374068369373558,Loyal Mid-Value Customers
CUST1591,440,1762,3,1,0.20525687750278845,Loyal Mid-Value Customers
CUST1593,941,110,1,0,0.5827090062453348,Lost / Dormant Low-Value
CUST1594,341,497,2,3,0.5097319558393822,Occasional Low-Value Customers
CUST1596,480,2443,2,3,0.12345937841806394,Occasional Low-Value Customers
CUST1597,1063,75,1,0,0.5535786205392758,Lost / Dormant Low-Value
CUST1598,72,400,1,3,0.5829636931721282,Occasional Low-Value Customers
CUST1599,530,458,1,0,0.06577614402875409,Lost / Dormant Low-Value
CUST1600,514,645,1,0,0.0018255355707861537,Lost / Dormant Low-Value
CUST1601,613,2118,2,0,0.20450810294493998,Lost / Dormant Low-Value
CUST1602,583,964,3,0,0.0026292070817831425,Lost / Dormant Low-Value
CUST1603,393,1871,5,1,0.4392690936499867,Loyal Mid-Value Customers
CUST1605,285,1185,2,3,0.4890010814789937,Occasional Low-Value Customers
CUST1606,245,1394,4,1,0.5108836098375013,Loyal Mid-Value Customers
CUST1607,1,3329,4,1,0.2618883426166821,Loyal Mid-Value Customers
CUST1608,78,1680,4,1,0.5076975232345793,Loyal Mid-Value Customers
CUST1609,388,1794,2,3,0.35899690670789436,Occasional Low-Value Customers
CUST1610,439,25,1,3,0.24148508675836353,Occasional Low-Value Customers
CUST1611,385,1038,3,1,0.15965550951399704,Loyal Mid-Value Customers
CUST1612,246,2131,4,1,0.5266236069080779,Loyal Mid-Value Customers
CUST1613,748,4495,1,0,0.1864079998089172,Lost / Dormant Low-Value
CUST1614,448,2728,3,1,0.2308738179305075,Loyal Mid-Value Customers
CUST1615,839,99,1,0,0.5668854951011094,Lost / Dormant Low-Value
CUST1616,170,1100,3,1,0.23775879171989875,Loyal Mid-Value Customers
CUST1617,318,460,2,3,0.5182230617879902,Occasional Low-Value Customers
CUST1618,146,2150,3,1,0.31528488420308287,Loyal Mid-Value Customers
CUST1619,52,1949,5,1,0.46140198752626543,Loyal Mid-Value Customers
CUST1620,44,2827,3,1,0.28467250715066783,Loyal Mid-Value Customers
CUST1621,814,1596,1,0,0.524123137997551,Lost / Dormant Low-Value
CUST1622,340,958,2,3,0.49364675313232187,Occasional Low-Value Customers
CUST1623,622,983,2,0,0.27942766934506247,Lost / Dormant Low-Value
CUST1624,534,1887,4,1,0.38205778647457267,Loyal Mid-Value Customers
CUST1625,71,796,1,3,0.5777791761007648,Occasional Low-Value Customers
CUST1627,515,833,2,3,0.07293528329351406,Occasional Low-Value Customers
CUST1628,72,5415,7,2,0.0600311957790839,High-Value / VIP Customers
CUST1630,79,5355,2,2,0.3561997312943315,High-Value / VIP Customers
CUST1631,419,1097,3,1,0.1517294805518609,Loyal Mid-Value Customers
CUST1632,315,842,3,1,0.1592598208514808,Loyal Mid-Value Customers
CUST1634,999,4891,2,0,0.14191193538248845,Lost / Dormant Low-Value
CUST1635,139,1848,4,1,0.5287617561418544,Loyal Mid-Value Customers
CUST1636,200,1655,2,3,0.41273266782646867,Occasional Low-Value Customers
CUST1637,985,843,2,0,0.5484444982709373,Lost / Dormant Low-Value
CUST1638,257,1091,2,3,0.5037602923185174,Occasional Low-Value Customers
CUST1639,1050,450,2,0,0.5304185971513212,Lost / Dormant Low-Value
CUST1640,97,2614,4,1,0.46710286352612046,Loyal Mid-Value Customers
CUST1641,468,2194,2,3,0.16715356230180667,Occasional Low-Value Customers
CUST1642,192,1873,4,1,0.533544387416203,Loyal Mid-Value Customers
CUST1643,962,149,1,0,0.5836614325701474,Lost / Dormant Low-Value
CUST1645,755,540,2,0,0.4854305504254271,Lost / Dormant Low-Value
CUST1646,554,1494,2,0,0.07363742241399449,Lost / Dormant Low-Value
CUST1647,84,1128,3,1,0.2304106971271728,Loyal Mid-Value Customers
CUST1648,336,1653,3,1,0.2508155949452101,Loyal Mid-Value Customers
CUST1649,1066,297,1,0,0.5625195560045588,Lost / Dormant Low-Value
CUST1650,125,4893,2,2,0.32277155099024624,High-Value / VIP Customers
CUST1651,442,4741,4,2,0.22058955255315082,High-Value / VIP Customers
CUST1652,137,149,1,3,0.5996049092069908,Occasional Low-Value Customers
CUST1653,331,916,1,3,0.48565738524420543,Occasional Low-Value Customers
CUST1654,507,2343,3,1,0.19704635254435485,Loyal Mid-Value Customers
CUST1655,779,335,2,0,0.4952510033847867,Lost / Dormant Low-Value
CUST1656,102,1129,3,1,0.2351675600427219,Loyal Mid-Value Customers
CUST1657,829,995,1,0,0.574340843585728,Lost / Dormant Low-Value
CUST1658,495,360,1,3,0.07048847942573126,Occasional Low-Value Customers
CUST1659,129,1350,3,1,0.26758634265679254,Loyal Mid-Value Customers
CUST1660,108,4636,3,2,0.2704988794724347,High-Value / VIP Customers
CUST1661,271,796,1,3,0.5590826628930243,Occasional Low-Value Customers
CUST1662,757,516,1,0,0.5394575397098327,Lost / Dormant Low-Value
CUST1663,581,1346,2,0,0.16106356313380432,Lost / Dormant Low-Value
CUST1664,412,9990,2,2,0.3676463532322644,High-Value / VIP Customers
CUST1666,639,400,1,0,0.3740947744101558,Lost / Dormant Low-Value
CUST1667,16,4063,6,1,0.08736109607445416,Loyal Mid-Value Customers
CUST1668,192,2794,2,3,0.1978046305652853,Occasional Low-Value Customers
CUST1669,600,297,1,0,0.2822964110589936,Lost / Dormant Low-Value
CUST1670,43,4396,2,2,0.20080130245437583,High-Value / VIP Customers
CUST1671,33,6597,4,2,0.3916154506158236,High-Value / VIP Customers
CUST1672,109,1263,2,3,0.4386888313888528,Occasional Low-Value Customers
CUST1673,1013,498,2,0,0.5399905204204816,Lost / Dormant Low-Value
CUST1674,642,1993,2,0,0.26914991305384656,Lost / Dormant Low-Value
CUST1675,304,59,1,3,0.4980834128307211,Occasional Low-Value Customers
CUST1676,225,1912,4,1,0.5314630422414832,Loyal Mid-Value Customers
CUST1678,295,687,1,3,0.5368436963964851,Occasional Low-Value Customers
CUST1680,135,946,3,1,0.21251946935012134,Loyal Mid-Value Customers
CUST1681,118,4329,6,2,-0.040850144997458454,High-Value / VIP Customers
CUST1683,307,198,1,3,0.5067083247738606,Occasional Low-Value Customers
CUST1685,159,5948,4,2,0.39628832365158734,High-Value / VIP Customers
CUST1686,664,360,1,0,0.41919162262264076,Lost / Dormant Low-Value
CUST1687,365,8768,3,2,0.4211850394249178,High-Value / VIP Customers
CUST1688,217,1192,2,3,0.4900798860716409,Occasional Low-Value Customers
CUST1689,1080,458,1,0,0.5608126880408587,Lost / Dormant Low-Value
CUST1690,323,888,3,1,0.16380276485029727,Loyal Mid-Value Customers
CUST1691,336,2756,2,3,0.20911939821453757,Occasional Low-Value Customers
CUST1692,35,149,1,3,0.5518875718137768,Occasional Low-Value Customers
CUST1693,243,5280,4,2,0.3358691380892961,High-Value / VIP Customers
CUST1694,313,672,2,3,0.5196059757660962,Occasional Low-Value Customers
CUST1695,589,1626,3,1,0.04271979496098096,Loyal Mid-Value Customers
CUST1696,104,1678,3,1,0.29071534547236816,Loyal Mid-Value Customers
CUST1697,504,309,2,3,0.11125204651269081,Occasional Low-Value Customers
CUST1698,275,1427,4,1,0.5056028016880868,Loyal Mid-Value Customers
CUST1699,769,1475,2,0,0.4741821272990226,Lost / Dormant Low-Value
CUST1700,77,505,2,3,0.46554719967847125,Occasional Low-Value Customers
CUST1701,989,798,1,0,0.5906555973211303,Lost / Dormant Low-Value
CUST1702,387,4253,3,2,0.19739895834725915,High-Value / VIP Customers
CUST1703,473,8808,4,2,0.39178385809766736,High-Value / VIP Customers
CUST1704,833,1832,2,0,0.48541154931510244,Lost / Dormant Low-Value
CUST1706,454,320,1,3,0.21149244409066234,Occasional Low-Value Customers
CUST1707,697,4396,2,2,-0.0013306119814704854,High-Value / VIP Customers
CUST1708,453,440,1,3,0.21731460264992322,Occasional Low-Value Customers
CUST1710,203,4715,2,2,0.31142352459565653,High-Value / VIP Customers
CUST1711,140,799,2,3,0.499680402985443,Occasional Low-Value Customers
CUST1712,150,4302,5,2,-0.004670490458834725,High-Value / VIP Customers
CUST1715,476,110,1,3,0.13419585669597683,Occasional Low-Value Customers
CUST1716,13,2096,6,1,0.33230613639721485,Loyal Mid-Value Customers
CUST1717,130,1819,4,1,0.5266092872939501,Loyal Mid-Value Customers
CUST1718,765,177,1,0,0.5312316038727259,Lost / Dormant Low-Value
CUST1719,418,149,1,3,0.30410549950569027,Occasional Low-Value Customers
CUST1720,208,1377,4,1,0.5146455939162017,Loyal Mid-Value Customers
CUST1721,169,645,1,3,0.6137962098815752,Occasional Low-Value Customers
CUST1722,201,6041,6,2,0.1943496160768184,High-Value / VIP Customers
CUST1723,330,417,2,3,0.5128388624320525,Occasional Low-Value Customers
CUST1724,330,933,3,1,0.16821739105473288,Loyal Mid-Value Customers
CUST1725,1029,999,1,0,0.5747263087907125,Lost / Dormant Low-Value
CUST1726,264,494,2,3,0.5305288189497458,Occasional Low-Value Customers
CUST1727,427,236,1,3,0.2859042916603634,Occasional Low-Value Customers
CUST1729,265,837,2,3,0.5238609602246588,Occasional Low-Value Customers
CUST1730,196,891,3,1,0.2012268035351334,Loyal Mid-Value Customers
CUST1731,551,1053,3,1,0.08282267165069275,Loyal Mid-Value Customers
CUST1733,131,1943,4,1,0.5277464609265811,Loyal Mid-Value Customers
CUST1734,887,796,1,0,0.5966570656321173,Lost / Dormant Low-Value
CUST1735,626,459,2,0,0.2827297607686139,Lost / Dormant Low-Value
CUST1736,464,3596,1,3,0.06884879316015358,Occasional Low-Value Customers
CUST1737,94,3482,3,1,0.14597683094305355,Loyal Mid-Value Customers
CUST1738,345,1655,2,3,0.3996298874582759,Occasional Low-Value Customers
CUST1739,135,1483,2,3,0.4203729725135703,Occasional Low-Value Customers
CUST1740,952,80,1,0,0.579827524837726,Lost / Dormant Low-Value
CUST1741,427,966,2,3,0.35222992251066565,Occasional Low-Value Customers
CUST1742,436,3314,3,1,0.1366958203725173,Loyal Mid-Value Customers
CUST1743,730,1144,2,0,0.45633717372858673,Lost / Dormant Low-Value
CUST1744,177,2197,2,3,0.3027431931273434,Occasional Low-Value Customers
CUST1746,382,4995,1,2,0.146254147100982,High-Value / VIP Customers
CUST1747,238,1297,2,3,0.4777540679478395,Occasional Low-Value Customers
CUST1749,379,400,1,3,0.404393823471514,Occasional Low-Value Customers
CUST1750,123,2057,2,3,0.31183507908770275,Occasional Low-Value Customers
CUST1751,415,149,1,3,0.31148939594950703,Occasional Low-Value Customers
CUST1752,922,400,1,0,0.5980153958066586,Lost / Dormant Low-Value
